Week,Starting Date,Total Value,Num Datapoints,Average Value
232,6/8/2014,130.3111017,7,18.61587167
233,6/15/2014,121.720521,7,17.38864586
234,6/22/2014,169.5514581,7,24.22163687
235,6/29/2014,85.4557254,7,12.20796077
236,7/6/2014,103.2624824,7,14.7517832
237,7/13/2014,126.3917333,7,18.0559619
238,7/20/2014,144.1039077,7,20.58627253
239,7/27/2014,76.53617973,7,10.93373996
240,8/3/2014,179.3438071,7,25.62054387
241,8/10/2014,146.4461661,7,20.92088087
242,8/17/2014,123.3472795,7,17.62103994
243,8/24/2014,99.0602909,7,14.15147013
244,8/31/2014,60.18495201,7,8.597850287
245,9/7/2014,59.87352119,7,8.55336017
246,9/14/2014,134.2925826,7,19.18465465
247,9/21/2014,290.8607972,7,41.55154246
248,9/28/2014,177.6151852,7,25.37359788
249,10/5/2014,58.56973525,7,8.367105035
250,10/12/2014,212.6067381,7,30.37239116
251,10/19/2014,391.5832142,7,55.94045917
252,10/26/2014,338.4630897,7,48.35186996
253,11/2/2014,240.5665807,7,34.36665439
254,11/9/2014,327.3549342,7,46.76499059
255,11/16/2014,320.9479473,7,45.84970675
256,11/23/2014,342.1375564,7,48.87679378
257,11/30/2014,571.6752411,7,81.66789158
258,12/7/2014,565.7924069,7,80.8274867
259,12/14/2014,517.4561477,7,73.92230681
260,12/21/2014,364.7053191,7,52.10075986
261,12/28/2014,253.847918,7,36.26398829
262,1/4/2015,250.3045274,7,35.75778963
263,1/11/2015,403.031853,7,57.575979
264,1/18/2015,286.1426328,7,40.87751897
265,1/25/2015,260.998032,7,37.28543314
266,2/1/2015,450.109588,7,64.30136971
267,2/8/2015,312.4656175,7,44.63794535
268,2/15/2015,192.9709006,7,27.56727151
269,2/22/2015,215.237493,7,30.74821329
270,3/1/2015,190.6947117,7,27.24210167
271,3/8/2015,261.7285127,7,37.38978753
272,3/15/2015,288.0138895,7,41.14484136
273,3/22/2015,294.9071495,7,42.12959279
274,3/29/2015,190.0421165,7,27.14887379
275,4/5/2015,338.7226815,7,48.3889545
276,4/12/2015,167.508074,7,23.92972485
277,4/19/2015,212.3721255,7,30.33887508
278,4/26/2015,166.855067,7,23.83643814
279,5/3/2015,173.5533041,7,24.79332915
280,5/10/2015,280.600836,7,40.08583371
281,5/17/2015,308.6183553,7,44.08833647
